prefixcdd effective online concept drift detection over event streams using prefix trees
an efficient drift detection approach using data entropy in business processes
trace clustering techniques for process mining
wanna improve process mining results
process duration modelling and concept drift detection for business process mining
stardust a novel process mining approach to discover evolving models from trace streams
screening process mining and value stream techniques on industrial manufacturing processes process modelling and bottleneck analysis
high level event mining a framework
software architecture design of the real time processes monitoring platform
a conformance checking based approach for sudden drift detection in business processes
visualization for enabling human in the loop in trace clustering based process mining tasks
measuring the stability of process outcome predictions in online settings
a variable sliding window algorithm based on concept drift for frequent pattern mining over data streams
systematic mapping review on log preparation for process mining
visual drift detection for event sequence data of business processes
identifying process graphs properties with network science metrics
understanding what software engineers are working on the work item prediction challenge
business process event prediction through scalable online learning
addressing the log representativeness problem using species discovery
statistical tests and association measures for business processes
an approach for behavioral drift detection in a smart home
encoding high level control flow construct information for process outcome prediction
fox a neuro fuzzy model for process outcome prediction and explanation
grasped a gru ae network based multi perspective business process anomaly detection model
optimizing resource allocation based on predictive process monitoring
discovering instance spanning exceptions from process execution logs
control flow modeling with declare behavioral properties computational complexity and tools
a survey on unbalanced classification how can evolutionary computation help
a multi view framework to detect redundant activity labels for more representative event logs in process mining
state of the art on quality control for data streams a systematic literature review
leveraging machine learning for automatic topic discovery and forecasting of process mining research a literature review
process data quality the true frontier of process mining
concept drift detection and localization framework based on behavior replacement
a benchmark of process drift detection tools experimental protocol and statistical analysis
exploiting a combined process mining approach to enhance the discovery and analysis of support processes in manufacturing
a multi components approach to monitoring process structure and customer behaviour concept drift
an experimental evaluation of process concept drift detection
data preprocessing method and api for mining processes from cloud based application event logs
graph based feature extraction on object centric event logs
integrated detection and localization of concept drifts in process mining with batch and stream trace clustering support
tctv trace clustering considering intra and inter cluster similarity based on trace variants
a survey on recommendation in process mining
concept drift estimation with graphical models
continuous discovery of causal nets for non stationary business processes using the online miner
event case correlation for process mining using probabilistic optimization
process mining for social and economic needs an introduction
process mining discovery techniques for software architecture lightweight evaluation framework
a survey on the application of process discovery techniques to smart spaces data
robotic process automation using process mining a systematic literature review
internet of processes and things a repository for iot enriched event logs in smart environments
xpm enhancing exogenous data visibility
from process agnostic to process aware automation mining and prediction
transition driven time prediction for business processes with cycles
pgraphd methods for drift detection and localisation using deep learning modelling of business processes
financial fraud a review of anomaly detection techniques and recent advances
revisiting the transition matrix based concept drift approach improving the detection task reliability through additional experimentation
online correlation for unlabeled process events a flexible cep based approach
datastream xes extension embedding iot sensor data into extensible event stream logs
dylopro profiling the dynamics of event logs
a survey of log division technique in process mining
a tool for business processes diagnostics
matching business process behavior with encoding techniques via meta learning an anomaly detection study
an adaptive imbalance modified online broad learning system based fault diagnosis for imbalanced chemical process data stream
uncovering change a streaming approach for declarative processes
detecting model changes in organisational processes a cloud based approach
radar reactive concept drift management with robust variational inference for evolving iot data streams
process drift detection in event logs with graph convolutional networks
bagging recurrent event imputation for repair of imperfect event log with missing categorical events
managing variability of large public administration event log collections dealing with concept drift
deep reinforcement learning for data efficient weakly supervised business process anomaly detection
predictive business process monitoring approach based on hierarchical transformer
predicting unseen process behavior based on context information from compliance constraints
aimed an automatic and incremental approach for business process model repair under concept drift
trace encoding in process mining a survey and benchmarking
on the use of domain knowledge for process model repair
performance preserving event log sampling for predictive monitoring
a process aware decision support system for business processes
stochastic aware precision and recall measures for conformance checking in process mining
an interactive method for detection of process activity executions from iot data
counterfactual explanability an application of causal inference in a financial sector delivery business process
partial order based process mining a survey and outlook
a literature review of fault diagnosis based on ensemble learning
online process mining a systematic literature review
generating multi level explanations for process outcome predictions
algorithm recommendation and performance prediction using meta learning
towards a business oriented approach to visualization supported interpretability of prediction results in process mining
detecting cross case associations in an event log toward a pattern based detection
process mining for healthcare characteristics and challenges
a method for bottleneck detection prediction and recommendation using process mining techniques
workarounds as generative mechanisms for bottom up process innovation insights from a multiple case study
concept drift handling a domain adaptation perspective
addressing convergence divergence and deficiency issues
enhat synergy of a tree based ensemble with hoeffding adaptive tree for dynamic data streams mining
how do i update my model on the resilience of predictive process monitoring models to change
handling concept drift in data stream mining of event logs using hybrid optimization algorithm
learning data streams with changing distributions and temporal dependency
a systematic literature review on the application of process mining to industry 4 0
measuring rule based ltlf process specifications a probabilistic data driven approach
processing data stream with chunk similarity model selection
clustering raw sensor data in process logs to detect data streams
darwin an online deep learning approach to handle concept drifts in predictive process monitoring
attribute based conformance diagnosis correlating trace attributes with process conformance
semi markov models for process mining in smart homes
process mining discovery conformance and enhancement of manufacturing processes
detecting and responding to concept drift in business processes
exogenous shocks and business process management a scholars perspective on challenges and opportunities
the performance assessment framework ppafr for rpa implementation in a loan application process using process mining
benchmarking change detector algorithms from different concept drift perspectives
a survey on concept drift in process mining
literature review on intention mining oriented process mining in information system
predictive end to end enterprise process network monitoring
an end to end approach for online decision mining and decision drift analysis in process aware information systems
explainable concept drift in process mining
analysis of automated guided vehicles performance based on process mining techniques
transforming event knowledge graph to object centric event logs a comparative study for multi dimensional process analysis
automatic model generation and data assimilation framework for cyber physical production systems
using process mining for workarounds analysis in context learning from a small and medium sized company case
predictive compliance monitoring in process aware information systems state of the art functionalities research directions
automatically reconciling the trade off between prediction accuracy and earliness in prescriptive business process monitoring
towards a transition matrix based concept drift approach experiments on the detection task
process diagnostics at coarse grained levels
on enabling gdpr compliance in business processes through data driven solutions
the analysis of online event streams predicting the next activity for anomaly detection
bridging the gap between process mining methodologies and process mining practices comparing existing process mining methodologies with process mining practices at local governments and consultancy firms in the netherlands
catch me if you can online classification for near real time anomaly detection in business process event streams
action oriented process mining bridging the gap between insights and actions
abstracting low level event data for meaningful process analysis
visual analytics in process mining for supporting business process improvement
process mining
online decision mining and monitoring in process aware information systems
keeping our rivers clean information theoretic online anomaly detection for streaming business process events
cdlg a tool for the generation of event logs with concept drifts
interactive process drift detection framework
algorithm for single firing sequence sudden drift detection
real time probing of control flow and data flow in event logs
selecting optimal trace clustering pipelines with meta learning
online conformance checking to support human behavior study
multi perspective analysis of process dynamics extended abstract
stochastic process mining
parameter distribution ensemble learning for sudden concept drift detection
applying change tree method in configurable process mining
assessing the impact of context data on process outcomes during runtime
music score analysis with process mining extended abstract
leveraging frequencies in event data a pledge for stochastic process mining
interactive process drift detection a framework for visual analysis of process drifts
towards routines mining designing and implementing the argos miner a design science artifact for studying routine dynamics with process mining
a review on financial robot process auto mining based on reinforcement learning
structural and behavioral biases in process comparison using models and logs
complex behaviours detection and analysis in process mining
updating prediction models for predictive process monitoring
process mining as a time series analysis tool via conformance checking
an education process mining framework unveiling meaningful information for understanding students learning behavior and improving teaching quality
recommending next best skill in conversational robotic process automation
risk control theory of online transactions
streaming process mining
online incremental mining based on trusted behavior interval
a survey on data stream analytics
continuous performance evaluation for business process outcome monitoring
application of machine learning in data driven process analysis a state of the art literature analysis anwendung von machine learning bei der datengetriebenen prozessanalyse eine state of the art literaturanalyse
online incremental updating for model enhancement based on multi perspective trusted intervals
automating process discovery through meta learning
online model generation for scalable predictive process monitoring
semantic computing
process modeling and management for healthcare
the state of the art of business process mining challenges
forecasting the impact of anomalous events on business process performance
proceedings of the 7th joint international conference on data science amp management of data 11th acm ikdd cods and 29th comad
proceedings of the 17th acm international conference on distributed and event based systems
proceedings of the 2023 australasian computer science week
proceedings of the 38th acm sigapp symposium on applied computing
proceedings of the 2023 8th international conference on machine learning technologies
proceedings of the 16th international conference on theory and practice of electronic governance
proceedings of the 18th international conference on availability reliability and security
proceedings of the 45th international conference on software engineering
proceedings of the 2023 chi conference on human factors in computing systems
maddc multi scale anomaly detection diagnosis and correction for discrete event logs
proceedings of the 38th annual computer security applications conference
proceedings of the 17th international conference on availability reliability and security
companion proceedings of the web conference 2022
proceedings of the third acm international conference on ai in finance
proceedings of the 12th hellenic conference on artificial intelligence
proceedings of the 30th acm joint european software engineering conference and symposium on the foundations of software engineering
proceedings of the 2021 chi conference on human factors in computing systems
process mining workshops
advanced information systems engineering
business process management workshops
process mining handbook
research challenges in information science
robust process mining with guarantees
learning and intelligent optimization
database systems for advanced applications
cooperative information systems
on the move to meaningful internet systems otm 2019 conferences
process querying methods
application and theory of petri nets and concurrency
intelligent systems
towards event log management for process mining vision and research challenges
enterprise design operations and computing
proceedings of the future technologies conference ftc 2021 volume 1
service oriented computing icsoc 2021 workshops
digital transformation
business information systems
conceptual modeling
perspectives in business informatics research
artificial intelligence and green computing
service oriented computing
advanced data mining and applications
advances in intelligent data analysis xx
service oriented computing icsoc 2022 workshops
business intelligence
internet of production
process mining a guide for practitioners
towards data driven business process redesign through the lens of process mining case studies
database and expert systems applications dexa 2022 workshops
intelligent systems design and applications
model and data engineering
e business and telecommunications
innovation through information systems
process mining capabilities extended to time series analysis as applied to meteosat water vapor images
web engineering
process mining challenges perceived by analysts an interview study
computer supported cooperative work and social computing
an approach for face validity assessment of agent based simulation models through outlier detection with process mining
foundations of process discovery
sample a semantic approach for multi perspective event log generation
digital tv and wireless multimedia communications
steady state estimation for business process simulations
machine learning and knowledge discovery in databases
advances in conceptual modeling
enhancement inductive visual miner
business process management blockchain robotic process automation and central and eastern europe forum
scaling process mining to turn insights into actions
handbook on business process management 1
event log sampling for predictive monitoring
new trends in computer technologies and applications
machine learning and principles and practice of knowledge discovery in databases
intellectual capital smart technologies and digitalization
service oriented and cloud computing
information processing and management of uncertainty in knowledge based systems
building user journey games from multi party event logs
artificial intelligence in medicine
automated analysis with event log enrichment of the european public procurement processes
evaluation
user behavior mining
digital shadows infrastructuring the internet of production
deep learning theory and applications
intelligent distributed computing xiv
multi perspective process analysis mining the association between control flow and data objects
conclusion
log based understanding of business processes through temporal logic query checking
active anomaly detection for key item selection in process auditing
big data and business analytics definitions and implications in the business environment
agents and multi agent systems technologies and applications 2023
complex event processing methods for process querying
discovery science
composing model based analysis tools
the practice of enterprise modeling
process modeling and conformance checking in healthcare a covid 19 case study
computer aided systems theory eurocast 2022
foundations of process enhancement
comparing trace similarity metrics across logs and evaluation measures
change detection in dynamic event attributes
web information systems engineering wise 2023
product lifecycle management enabling smart x
foundations of intelligent systems
preliminaries
future data and security engineering big data security and privacy smart city and industry 4 0 applications
advances in artificial intelligence and applied cognitive computing
decision mining with time series data based on automatic feature generation
uncertainty in predictive process monitoring
process model forecasting using time series analysis of event sequence data
proceedings of third international conference on sustainable expert systems
continual model based analysis
can i trust my simulation model measuring the quality of business process simulation models
the semantic web
a discussion on generalization in next activity prediction
product focused software process improvement
decision support systems iv information and knowledge management in decision processes
relationships between change patterns in dynamic event attributes
an experiment on transfer learning for suffix prediction on event logs
advances on intelligent informatics and computing
proceedings of the future technologies conference ftc 2023 volume 1
leveraging applications of formal methods verification and validation practice
artificial intelligence in education posters and late breaking results workshops and tutorials industry and innovation tracks practitioners and doctoral consortium
digital marketplaces unleashed
hybrid intelligent systems
a novel multi perspective trace clustering technique for iot enhanced processes a case study in smart manufacturing
process model repair meets theory revision initial ideas
special section of bpmds 2021 business process improvement
the interplay between high level problems and the process instances that give rise to them
data aware process discovery for malware detection an empirical study
artificial intelligence applications and innovations
timed process interventions causal inference vs reinforcement learning
higher education learning methodologies and technologies online
technologies and applications for big data value
creating unbiased public benchmark datasets with data leakage prevention for predictive process monitoring
proceedings of eighth international congress on information and communication technology
wireless algorithms systems and applications
periodic pattern mining
exogenous shocks and business process management
integrating artificial intelligence and visualization for visual knowledge discovery
proceedings of the 4th international conference on big data analytics for cyber physical system in smart city volume 1
testing software and systems
innovations in bio inspired computing and applications
database and expert systems applications
software architecture
proceedings of international conference on emerging technologies and intelligent systems
granular fuzzy and soft computing
artificial intelligence research
innovative data communication technologies and application
machine learning for data science handbook
proceedings of the 4th international conference on big data analytics for cyber physical system in smart city volume 2
shape your process discovering declarative business processes from positive and negative traces taking into account user preferences
international conference on advanced intelligent systems for sustainable development
proceedings of the icr 22 international conference on innovations in computing research
towards automating semantic relationship awareness in operational technology monitoring
proceedings of 2022 chinese intelligent systems conference
proceedings of international conference on computational intelligence data science and cloud computing
handbook on artificial intelligence empowered applied software engineering
knowledge science engineering and management
advances in intelligent data analysis and applications
intelligent systems and applications
advanced information networking and applications
intelligent computing and applications
intelligent sustainable systems
